Name,Date,Tags,Sector,Countries,Ransomware Group,Data Type,Sector Type
GBA GROUP,25/4/2024,hr,Life Science Service,United States,IncRansom,HR data,Service Provider
GBA GROUP,25/4/2024,confidential,Life Science Service,United States,IncRansom,Confidential data,Service Provider
A.L.P. Lighting Components,25/4/2024,not yet published,Manufacturing,United States,IncRansom,not yet published,manufacturing
www.designintoto.com.au,25/4/2024,not yet published,Design,Australia,RansomHub,not yet published,design
www.precisiontimesystems.com,25/4/2024,payment documents,Technology,United States,RansomHub,Payment/Payroll/Billing data,technology
www.precisiontimesystems.com,25/4/2024,business license,Technology,United States,RansomHub,Company data,technology
www.precisiontimesystems.com,25/4/2024,insurance documents,Technology,United States,RansomHub,Insurance data,technology
www.precisiontimesystems.com,25/4/2024,business communications,Technology,United States,RansomHub,Company data,technology
www.jutebag.co.uk,25/4/2024,not yet published,Retail,United Kingdom,RansomHub,not yet published,retail
www.inquesttechnologies.com,26/4/2024,not yet published,Technology,United Kingdom,Play,not yet published,technology
www.polaris.es,26/4/2024,not yet published,Technology,Spain,RansomHub,not yet published,technology
Rockford Public School District,28/4/2024,confidential,Education,United States,IncRansom,Confidential data,education
Rockford Public School District,28/4/2024,customer's data,Education,United States,IncRansom,Customer data,education
Rockford Public School District,28/4/2024,incidents,Education,United States,IncRansom,incidents,education
Rockford Public School District,28/4/2024,contracts,Education,United States,IncRansom,Contractor data,education
Rockford Public School District,28/4/2024,financial data,Education,United States,IncRansom,Financial data,education
Rockford Public School District,28/4/2024,confidential,Education,United States,IncRansom,Confidential data,education
Maryhaven (MHCLINICAL.LOCAL),28/4/2024,not yet published,Healthcare,United States,IncRansom,not yet published,healthcare
Puyallup Tribe (ptoi.local),28/4/2024,not yet published,Government,United States,IncRansom,not yet published,government
City Of Coon Rapids,28/4/2024,not yet published,Government,United States,IncRansom,not yet published,government
Richland City Hall,28/4/2024,confidential,Government,United States,IncRansom,Confidential data,government
Richland City Hall,28/4/2024,financial data,Government,United States,IncRansom,Financial data,government
Richland City Hall,28/4/2024,customer's data,Government,United States,IncRansom,Customer data,government
Regional Obstetrical Consultants,28/4/2024,financial data,Healthcare,United States,IncRansom,Financial data,healthcare
Regional Obstetrical Consultants,28/4/2024,customer's data,Healthcare,United States,IncRansom,Customer data,healthcare
Regional Obstetrical Consultants,28/4/2024,confidential,Healthcare,United States,IncRansom,Confidential data,healthcare
Ejército del Per,29/4/2024,confidential,Government,Peru,IncRansom,Confidential data,government
Ejército del Per,29/4/2024,incidents,Government,Peru,IncRansom,incidents,government
Ejército del Per,29/4/2024,contracts,Government,Peru,IncRansom,Contractor data,government
Ejército del Per,29/4/2024,hr,Government,Peru,IncRansom,HR data,government
Ejército del Per,29/4/2024,financial data,Government,Peru,IncRansom,Financial data,government
Ejército del Per,29/4/2024,customer's data,Government,Peru,IncRansom,Customer data,government
OCEANAIR,29/4/2024,financial data,Transportation,United States,IncRansom,Financial data,Service Provider
OCEANAIR,29/4/2024,contracts,Transportation,United States,IncRansom,Contractor data,Service Provider
OCEANAIR,29/4/2024,customer's data,Transportation,United States,IncRansom,Customer data,Service Provider
OCEANAIR,29/4/2024,hr,Transportation,United States,IncRansom,HR data,Service Provider
OCEANAIR,29/4/2024,confidential,Transportation,United States,IncRansom,Confidential data,Service Provider
Sensory Spectrum,30/4/2024,not yet published,Consulting,United States,IncRansom,not yet published,Service Provider
Kito Canada,30/4/2024,not yet published,Manufacturing,Canada,IncRansom,not yet published,manufacturing
Seneca Nation Health System,30/4/2024,confidential,Healthcare,United States,IncRansom,Confidential data,healthcare
middletown-township.org,30/4/2024,contracts,Government,United States,IncRansom,Contractor data,government
middletown-township.org,30/4/2024,incidents,Government,United States,IncRansom,incidents,government
First Nations Health Authority (fnha.local),30/4/2024,contracts,Healthcare,Canada,IncRansom,Contractor data,healthcare
First Nations Health Authority (fnha.local),30/4/2024,confidential,Healthcare,Canada,IncRansom,Confidential data,healthcare
First Nations Health Authority (fnha.local),30/4/2024,financial data,Healthcare,Canada,IncRansom,Financial data,healthcare
First Nations Health Authority (fnha.local),30/4/2024,customer's data,Healthcare,Canada,IncRansom,Customer data,healthcare
First Nations Health Authority (fnha.local),30/4/2024,hr,Healthcare,Canada,IncRansom,HR data,healthcare
First Nations Health Authority (fnha.local),30/4/2024,incidents,Healthcare,Canada,IncRansom,incidents,healthcare
cpacsystems.se,30/4/2024,employee personal data,Automotive,Sweden,BlackBasta,Personal/User data,automotive
cpacsystems.se,30/4/2024,financial data,Automotive,Sweden,BlackBasta,Financial data,automotive
cpacsystems.se,30/4/2024,technical documentation,Automotive,Sweden,BlackBasta,technical documentation,automotive
Access Sports Medicine & Orthopaedics,30/4/2024,confidential,Healthcare,United States,IncRansom,Confidential data,healthcare
Access Sports Medicine & Orthopaedics,30/4/2024,financial data,Healthcare,United States,IncRansom,Financial data,healthcare
Access Sports Medicine & Orthopaedics,30/4/2024,customer's data,Healthcare,United States,IncRansom,Customer data,healthcare
Access Sports Medicine & Orthopaedics,30/4/2024,hr,Healthcare,United States,IncRansom,HR data,healthcare
Access Sports Medicine & Orthopaedics,30/4/2024,contracts,Healthcare,United States,IncRansom,Contractor data,healthcare
Gorrie-Regan,30/4/2024,not yet published,Technology,United States,IncRansom,not yet published,technology
Sacred Heart Community Service (shcstheheart.org),30/4/2024,not yet published,Service Provider,United States,IncRansom,not yet published,Service Provider
Crandall ISD (CISD.crandallisd.org),30/4/2024,contracts,Education,United States,IncRansom,Contractor data,education
Crandall ISD (CISD.crandallisd.org),30/4/2024,confidential,Education,United States,IncRansom,Confidential data,education
Crandall ISD (CISD.crandallisd.org),30/4/2024,hr,Education,United States,IncRansom,HR data,education
Crandall ISD (CISD.crandallisd.org),30/4/2024,incidents,Education,United States,IncRansom,incidents,education
Crandall ISD (CISD.crandallisd.org),30/4/2024,customer's data,Education,United States,IncRansom,Customer data,education
Crandall ISD (CISD.crandallisd.org),30/4/2024,financial data,Education,United States,IncRansom,Financial data,education
Deeside Timberframe,30/4/2024,contracts,Manufacturing,United Kingdom,IncRansom,Contractor data,manufacturing
Deeside Timberframe,30/4/2024,financial data,Manufacturing,United Kingdom,IncRansom,Financial data,manufacturing
Deeside Timberframe,30/4/2024,contracts,Manufacturing,United Kingdom,IncRansom,Contractor data,manufacturing
Deeside Timberframe,30/4/2024,confidential,Manufacturing,United Kingdom,IncRansom,Confidential data,manufacturing
Deeside Timberframe,30/4/2024,financial data,Manufacturing,United Kingdom,IncRansom,Financial data,manufacturing
Deeside Timberframe,30/4/2024,incidents,Manufacturing,United Kingdom,IncRansom,incidents,manufacturing
Deeside Timberframe,30/4/2024,customer's data,Manufacturing,United Kingdom,IncRansom,Customer data,manufacturing
aloft,30/4/2024,confidential,Manufacturing,Portugal,IncRansom,Confidential data,manufacturing
aloft,30/4/2024,financial data,Manufacturing,Portugal,IncRansom,Financial data,manufacturing
CONTROLNET,30/4/2024,confidential,Technology,United States,IncRansom,Confidential data,technology
CONTROLNET,30/4/2024,customer's data,Technology,United States,IncRansom,Customer data,technology
www.hedrickbrothers.com,1/5/2024,client documents,Construction,United States,Play,Customer data,construction
www.hedrickbrothers.com,1/5/2024,technical documents,Construction,United States,Play,technical documents,construction
www.hedrickbrothers.com,1/5/2024,insurance documents,Construction,United States,Play,Insurance data,construction
www.belletire.com,1/5/2024,private documents,Automotive ,United States,Play,Confidential data,automotive 
www.belletire.com,1/5/2024,customer information,Automotive ,United States,Play,Customer data,automotive 
www.harveyconst.com,1/5/2024,not yet published,Construction,United States,Play,not yet published,construction
Electric Mirror,1/5/2024,confidential,Manufacturing,United States,IncRansom,Confidential data,manufacturing
Electric Mirror,1/5/2024,contracts,Manufacturing,United States,IncRansom,Contractor data,manufacturing
Electric Mirror,1/5/2024,customer's data,Manufacturing,United States,IncRansom,Customer data,manufacturing
Electric Mirror,1/5/2024,hr,Manufacturing,United States,IncRansom,HR data,manufacturing
Electric Mirror,1/5/2024,financial data,Manufacturing,United States,IncRansom,Financial data,manufacturing
Electric Mirror,1/5/2024,incidents,Manufacturing,United States,IncRansom,incidents,manufacturing
Electric Mirror,1/5/2024,contracts,Manufacturing,United States,IncRansom,Contractor data,manufacturing
Electric Mirror,1/5/2024,confidential,Manufacturing,United States,IncRansom,Confidential data,manufacturing
Electric Mirror,1/5/2024,financial data,Manufacturing,United States,IncRansom,Financial data,manufacturing
www.extraco.ae,2/5/2024,not yet published,Manufacturing,United Arab Emirates,RansomHub,not yet published,manufacturing
Softura,2/5/2024,confidential,Technology,United States,IncRansom,Confidential data,technology
Softura,2/5/2024,customer's data,Technology,United States,IncRansom,Customer data,technology
Softura,2/5/2024,financial data,Technology,United States,IncRansom,Financial data,technology
Softura,2/5/2024,contracts,Technology,United States,IncRansom,Contractor data,technology
Softura,2/5/2024,financial data,Technology,United States,IncRansom,Financial data,technology
Softura,2/5/2024,confidential,Technology,United States,IncRansom,Confidential data,technology
Softura,2/5/2024,contracts,Technology,United States,IncRansom,Contractor data,technology
Softura,2/5/2024,financial data,Technology,United States,IncRansom,Financial data,technology
Softura,2/5/2024,contracts,Technology,United States,IncRansom,Contractor data,technology
Softura,2/5/2024,confidential,Technology,United States,IncRansom,Confidential data,technology
www.chromacolors.com,2/5/2024,not yet published,Manufacturing,United States,Play,not yet published,manufacturing
www.peteatlanta.com,2/5/2024,invoice documents,Manufacturing,United States,Play,Accounting/Audit data,manufacturing
www.peteatlanta.com,2/5/2024,customer information,Manufacturing,United States,Play,Customer data,manufacturing
www.tpicorp.com,2/5/2024,not yet published,Industrial Machinery & Equipment,United States,Play,not yet published,industrial machinery & equipment
www.srfirms.com,2/5/2024,client documents,Legal,United States,Play,Customer data,legal
www.srfirms.com,2/5/2024,project quotations,Legal,United States,Play,Project data,legal
www.srfirms.com,2/5/2024,planning documents,Legal,United States,Play,planning documents,legal
www.glit.com,2/5/2024,trade documents,Agriculture,United States,Play,trade documents,agriculture
www.brainworks.com,3/5/2024,not yet published,Technology,United States,Play,not yet published,technology
www.eaglematerials.com,3/5/2024,invoice documents,Construction,United States,Play,Accounting/Audit data,construction
www.eaglematerials.com,3/5/2024,client documents,Construction,United States,Play,Customer data,construction
Mainline Health Systems (MHS.local),3/5/2024,contracts,Healthcare,United States,IncRansom,Contractor data,healthcare
Mainline Health Systems (MHS.local),3/5/2024,confidential,Healthcare,United States,IncRansom,Confidential data,healthcare
Mainline Health Systems (MHS.local),3/5/2024,financial data,Healthcare,United States,IncRansom,Financial data,healthcare
Mainline Health Systems (MHS.local),3/5/2024,customer's data,Healthcare,United States,IncRansom,Customer data,healthcare
Mainline Health Systems (MHS.local),3/5/2024,incidents,Healthcare,United States,IncRansom,incidents,healthcare
Mainline Health Systems (MHS.local),3/5/2024,hr,Healthcare,United States,IncRansom,HR data,healthcare
xcelbrands.com,3/5/2024,accounting documents,Retail,United States,BlackBasta,Accounting/Audit data,retail
